COREF,start_token,end_token,prop,cat,text
12,4523,4523,PROP,GPE,Boyer
437,4529,4529,PRON,PER,we
438,4532,4533,NOM,PER,new students
438,4540,4540,PRON,PER,They
439,4546,4547,NOM,PER,the lifers
438,4549,4549,PRON,PER,their
440,4561,4562,NOM,PER,this chick
440,4564,4564,PRON,PER,She
432,4567,4568,NOM,FAC,the lab
440,4571,4571,PRON,PER,she
341,4575,4575,NOM,FAC,there
440,4579,4579,PRON,PER,She
440,4593,4593,PRON,PER,her
440,4599,4599,PRON,PER,she
440,4602,4602,PRON,PER,her
440,4607,4607,PRON,PER,her
440,4617,4617,PRON,PER,She
0,4623,4623,PRON,PER,I
443,4630,4631,NOM,PER,most women
444,4634,4635,NOM,PER,this girl
440,4643,4643,PRON,PER,Her
440,4652,4652,PRON,PER,Her
440,4666,4666,PRON,PER,Her
0,4672,4672,PRON,PER,I
440,4680,4680,PRON,PER,She
122,4693,4694,PROP,PER,Mr. Elmer
122,4697,4697,PRON,PER,his
445,4707,4708,NOM,PER,a hippie
122,4710,4710,PRON,PER,He
446,4718,4720,NOM,PER,the new girl
122,4724,4724,PRON,PER,he
447,4745,4746,NOM,FAC,the room
0,4748,4748,PRON,PER,I
0,4750,4750,PRON,PER,I
0,4756,4756,PRON,PER,I
448,4762,4762,NOM,PER,Girls
12,4769,4769,PROP,GPE,Boyer
448,4771,4771,PRON,PER,They
14,4774,4774,PROP,GPE,Columbia
23,4776,4777,PROP,GPE,Kansas City
449,4779,4781,NOM,LOC,places like that
450,4785,4786,NOM,PER,the intruder
122,4792,4793,PROP,PER,Mr. Elmer
2265,4803,4803,PRON,PER,we
2266,4806,4807,NOM,FAC,a lab
0,4813,4813,PRON,PER,you
2267,4817,4821,NOM,PER,a couple of other people
446,4824,4824,PRON,PER,She
0,4847,4847,PRON,PER,me
0,4849,4849,PRON,PER,I
446,4854,4854,PRON,PER,her
446,4857,4859,NOM,PER,The new girl
0,4867,4867,PRON,PER,my
446,4878,4878,PRON,PER,She
446,4881,4881,PRON,PER,her
446,4887,4887,PRON,PER,her
446,4890,4890,PRON,PER,she
0,4893,4893,PRON,PER,me
446,4895,4895,PRON,PER,She
452,4898,4900,NOM,PER,a striking beauty
446,4911,4911,PRON,PER,She
453,4914,4926,NOM,PER,someone who ’d model for that photography studio next to Ron ’s Grill
454,4919,4926,NOM,FAC,that photography studio next to Ron ’s Grill
123,4924,4924,PROP,PER,Ron
455,4929,4930,NOM,PER,the owner
456,4929,4932,NOM,PER,the owner ’s niece
446,4957,4957,PRON,PER,her
446,4964,4964,PRON,PER,she
446,4973,4973,PRON,PER,she
446,4978,4978,PRON,PER,she
446,4987,4987,PRON,PER,her
457,4993,4994,NOM,PER,a teenager
446,5008,5008,PRON,PER,she
458,5011,5011,PRON,PER,us
0,5013,5013,PRON,PER,I
446,5020,5020,PRON,PER,she
0,5026,5026,PRON,PER,I
446,5035,5035,PRON,PER,she
446,5041,5041,PRON,PER,She
0,5044,5044,PRON,PER,me
446,5050,5050,PRON,PER,she
446,5054,5054,PRON,PER,I
124,5056,5057,PROP,PER,Sage Hendricks
124,5060,5060,PROP,PER,Sage
459,5072,5072,PRON,PER,you
0,5080,5080,PRON,PER,I
446,5083,5083,PRON,PER,her
2251,5090,5090,NOM,PER,Dude
120,5094,5094,PROP,PER,Tim
0,5097,5097,PRON,PER,me
2251,5104,5104,PRON,PER,Your
124,5115,5115,PRON,PER,I
108,5117,5118,PROP,PER,Logan Witherspoon
120,5122,5122,PROP,PER,Tim
124,5125,5125,PROP,PER,Sage
460,5128,5128,PRON,PER,us
0,5135,5135,PRON,PER,me
124,5137,5137,PRON,PER,Her
124,5146,5146,PRON,PER,her
0,5152,5152,PRON,PER,my
124,5157,5157,PRON,PER,she
0,5163,5163,PRON,PER,me
120,5165,5165,PROP,PER,Tim
120,5167,5167,PRON,PER,his
124,5176,5176,PRON,PER,she
124,5178,5178,PRON,PER,her
124,5181,5181,PRON,PER,Her
124,5186,5186,PRON,PER,her
124,5190,5190,PRON,PER,she
0,5209,5209,PRON,PER,my
124,5212,5212,PROP,PER,Sage
0,5214,5214,PRON,PER,I
0,5217,5217,PRON,PER,my
461,5217,5218,NOM,PER,my tablemate
122,5223,5224,PROP,PER,Mr. Elmer
122,5229,5229,PROP,PER,Elmer
462,5233,5249,NOM,PER,"those teachers who cracked jokes knowing full well we were laughing at him , not with him"
463,5241,5241,PRON,PER,we
122,5245,5245,PRON,PER,him
122,5249,5249,PRON,PER,him
124,5251,5251,PROP,PER,Sage
122,5259,5259,PRON,PER,he
124,5263,5263,PRON,PER,She
0,5271,5271,PRON,PER,me
0,5279,5279,PRON,PER,I
124,5283,5283,PROP,PER,Sage
124,5285,5285,PRON,PER,herself
124,5289,5289,PRON,PER,she
120,5303,5303,PROP,PER,Tim
463,5315,5315,PRON,PER,our
0,5333,5333,PRON,PER,I
124,5336,5336,PROP,PER,Sage
124,5338,5338,PRON,PER,her
2269,5345,5346,NOM,PER,a man
120,5351,5351,PROP,PER,Tim
0,5355,5355,PRON,PER,You
2270,5357,5358,NOM,PER,the girl
108,5360,5360,PROP,PER,Logan
0,5368,5368,PRON,PER,I
0,5375,5375,PRON,PER,my
464,5381,5387,NOM,PER,those suave surgeons from the TV dramas
0,5389,5389,PRON,PER,My
465,5396,5396,PRON,PER,you
125,5405,5405,PROP,PER,Jesus
108,5407,5407,PROP,PER,Logan
108,5409,5409,PRON,PER,you
120,5423,5423,PROP,PER,Tim
126,5429,5430,PROP,PER,Mr. Goodbar
120,5432,5432,PRON,PER,He
0,5437,5437,PRON,PER,me
0,5445,5445,PRON,PER,I
120,5451,5451,PRON,PER,He
0,5458,5458,PRON,PER,me
124,5464,5464,PROP,PER,Sage
124,5466,5466,PROP,PER,Sage
120,5472,5472,PROP,PER,Tim
0,5479,5479,PRON,PER,I
0,5485,5485,PRON,PER,my
466,5488,5488,PRON,PER,our
0,5495,5495,PRON,PER,I
0,5497,5497,PRON,PER,my
466,5502,5502,PRON,PER,our
467,5502,5505,NOM,PER,our new lab partner
124,5515,5515,PROP,PER,Sage
0,5518,5518,PRON,PER,I
0,5528,5528,PRON,PER,I
124,5533,5533,PRON,PER,her
124,5535,5535,PRON,PER,She
124,5545,5545,PRON,PER,she
0,5548,5548,PRON,PER,I
120,5554,5554,PROP,PER,Tim
0,5564,5564,PRON,PER,I
124,5568,5568,PROP,PER,Sage
124,5572,5572,PRON,PER,She
111,5578,5578,PROP,PER,Tanya
0,5586,5586,PRON,PER,me
111,5588,5588,PROP,PER,Tanya
0,5593,5593,PRON,PER,me
0,5598,5598,PRON,PER,I
468,5603,5605,NOM,PER,this new girl
124,5610,5610,PRON,PER,she
124,5617,5617,PRON,PER,She
124,5624,5624,PRON,PER,she
124,5629,5629,PRON,PER,She
124,5642,5642,PRON,PER,she
0,5652,5652,PRON,PER,I
124,5655,5655,PRON,PER,she
469,5658,5658,PRON,PER,our
432,5662,5663,NOM,FAC,the lab
120,5667,5667,PROP,PER,Tim
0,5669,5669,PRON,PER,I
0,5678,5678,PRON,PER,I
124,5681,5681,PROP,PER,Sage
0,5688,5688,PRON,PER,I
112,5692,5692,PROP,PER,Brenda
124,5694,5694,PRON,PER,She
471,5707,5707,NOM,VEH,car
124,5715,5715,PRON,PER,her
472,5718,5719,NOM,PER,The chick
473,5723,5723,PRON,PER,you
0,5729,5729,PRON,PER,I
0,5732,5732,PRON,PER,I
124,5737,5737,PRON,PER,her
12,5739,5739,PROP,GPE,Boyer
0,5756,5756,PRON,PER,I
124,5761,5761,PRON,PER,her
124,5763,5763,PRON,PER,she
0,5769,5769,PRON,PER,I
124,5778,5778,PRON,PER,She
0,5786,5786,PRON,PER,I
120,5796,5796,PROP,PER,Tim
120,5798,5798,PRON,PER,his
110,5810,5810,PROP,PER,Jack
0,5813,5813,PRON,PER,my
110,5822,5822,PRON,PER,his
0,5827,5827,PRON,PER,my
0,5834,5834,PRON,PER,I
0,5840,5840,PRON,PER,I
0,5843,5843,PRON,PER,my
120,5850,5850,PROP,PER,Tim
0,5853,5853,PRON,PER,I
120,5859,5859,PRON,PER,you
446,5862,5864,NOM,PER,the new girl
0,5867,5867,PRON,PER,I
124,5876,5876,PRON,PER,her
124,5880,5880,PRON,PER,she
124,5886,5886,PRON,PER,she
12,5895,5895,PROP,GPE,Boyer
429,5897,5899,NOM,PER,a new student
120,5907,5907,PROP,PER,Tim
120,5911,5911,PRON,PER,his
120,5914,5914,PRON,PER,He
120,5918,5918,PRON,PER,his
124,5922,5922,PROP,PER,Sage
124,5924,5924,PRON,PER,She
110,5930,5930,PROP,PER,Jack
110,5936,5936,PRON,PER,his
110,5943,5943,PROP,PER,Jack
0,5960,5960,PRON,PER,I
110,5962,5962,PRON,PER,his
124,5968,5968,PROP,PER,Sage
110,5971,5971,PRON,PER,he
124,5975,5975,PRON,PER,Her
2272,5975,5976,NOM,PER,Her sister
110,5979,5979,PRON,PER,my
127,5985,5985,PROP,PER,Tammi
2273,5987,5987,NOM,PER,Freshman
475,5990,5993,NOM,PER,Two new Boyer students
124,6001,6001,PRON,PER,she
110,6009,6009,PRON,PER,he
110,6014,6014,PRON,PER,I
475,6016,6016,PRON,PER,they
24,6019,6019,PROP,GPE,Joplin
2274,6021,6022,NOM,LOC,somewhere south
116,6024,6024,PROP,PER,Dad
14,6027,6027,PROP,GPE,Columbia
127,6032,6032,PROP,PER,Tammi
120,6042,6042,PROP,PER,Tim
120,6044,6044,PRON,PER,His
120,6050,6050,PRON,PER,he
120,6057,6057,PRON,PER,his
110,6066,6066,PROP,PER,Jack
127,6069,6069,PRON,PER,She
2275,6071,6072,NOM,PER,a dwarf
120,6074,6074,PRON,PER,I
127,6078,6078,PRON,PER,she
120,6088,6088,PROP,PER,Tim
2276,6093,6095,NOM,PER,one ’s adopted
0,6098,6098,PRON,PER,I
0,6103,6103,PRON,PER,I
0,6106,6106,PRON,PER,my
112,6123,6123,PROP,PER,Brenda
0,6127,6127,PRON,PER,my
112,6136,6136,PRON,PER,she
476,6140,6140,PRON,PER,our
0,6148,6148,PRON,PER,me
112,6155,6155,PRON,PER,she
0,6159,6159,PRON,PER,me
477,6169,6169,PRON,PER,you
478,6172,6182,NOM,PER,an old acquaintance you did n’t really want to talk to
477,6175,6175,PRON,PER,you
112,6186,6186,PRON,PER,she
112,6191,6191,PRON,PER,She
108,6199,6199,PROP,PER,Witherspoon
110,6202,6202,PROP,PER,Jack
0,6205,6205,PRON,PER,me
0,6208,6208,PRON,PER,me
110,6213,6213,PRON,PER,his
0,6223,6223,PRON,PER,I
110,6227,6227,PROP,PER,Jack
120,6229,6229,PROP,PER,Tim
0,6233,6233,PRON,PER,me
2251,6238,6238,NOM,PER,Dude
110,6247,6247,PROP,PER,Jack
112,6250,6250,PRON,PER,She
112,6260,6260,PRON,PER,she
479,6270,6270,PRON,PER,our
0,6273,6273,PRON,PER,I
112,6282,6282,PRON,PER,she
0,6292,6292,PRON,PER,I
0,6294,6294,PRON,PER,my
108,6297,6297,PROP,PER,Logan
0,6299,6299,PRON,PER,I
0,6307,6307,PRON,PER,I
112,6315,6315,PRON,PER,she
0,6322,6322,PRON,PER,I
0,6329,6329,PRON,PER,I
112,6331,6331,PRON,PER,she
0,6335,6335,PRON,PER,me
0,6337,6337,PRON,PER,I
112,6339,6339,PRON,PER,she
0,6347,6347,PRON,PER,me
112,6357,6357,PRON,PER,her
110,6359,6359,PROP,PER,Jack
0,6361,6361,PRON,PER,me
110,6363,6363,PRON,PER,his
108,6373,6373,PROP,PER,Logan
108,6376,6376,PRON,PER,you
111,6378,6378,PROP,PER,Tanya
120,6383,6383,PROP,PER,Tim
120,6385,6385,PRON,PER,his
110,6388,6388,PROP,PER,Jack
120,6396,6396,PROP,PER,Tim
0,6401,6401,PRON,PER,I
110,6410,6410,PROP,PER,Jack
110,6417,6417,PRON,PER,his
128,6418,6419,PROP,PER,Adam Sandler
0,6420,6420,PRON,PER,I
0,6424,6424,PRON,PER,I
112,6435,6435,PROP,PER,Brenda
0,6437,6437,PRON,PER,I
480,6442,6443,NOM,PER,the boys
0,6449,6449,PRON,PER,me
480,6453,6453,PRON,PER,they
112,6457,6457,PROP,PER,Brenda
0,6459,6459,PRON,PER,I
481,6466,6466,PRON,PER,we
0,6469,6469,PRON,PER,I
480,6475,6475,PRON,PER,them
2278,6481,6481,NOM,PER,man
110,6484,6484,PROP,PER,Jack
2279,6490,6493,NOM,PER,the girls around here
110,6502,6502,PRON,PER,his
110,6508,6508,PROP,PER,Jack
0,6513,6513,PRON,PER,I
480,6516,6516,PRON,PER,them
120,6518,6518,PROP,PER,Tim
120,6528,6528,PRON,PER,I
110,6531,6531,PROP,PER,Jack
2278,6538,6538,PRON,PER,you
2280,6540,6543,NOM,PER,a really nice guy
112,6547,6547,PROP,PER,Brenda
112,6557,6557,PRON,PER,her
2278,6560,6560,PRON,PER,you
2278,6567,6567,PRON,PER,your
110,6571,6571,PROP,PER,Jack
110,6573,6573,PRON,PER,his
110,6581,6581,PRON,PER,I
0,6588,6588,PRON,PER,I
0,6590,6590,PRON,PER,my
483,6595,6595,PRON,PER,you
483,6600,6600,PRON,PER,you
0,6603,6603,PRON,PER,I
0,6609,6609,PRON,PER,I
0,6612,6612,PRON,PER,my
482,6621,6622,NOM,FAC,the cafeteria
112,6624,6624,PROP,PER,Brenda
112,6628,6628,PRON,PER,her
0,6631,6631,PRON,PER,My
483,6631,6633,NOM,PER,My idiot friends
0,6635,6635,PRON,PER,I
112,6641,6641,PRON,PER,her
483,6644,6644,PRON,PER,they
483,6649,6649,PRON,PER,they
0,6654,6654,PRON,PER,I
344,6658,6658,NOM,PER,someone
485,6662,6663,NOM,PER,a girl
0,6675,6675,PRON,PER,I
0,6687,6687,PRON,PER,I
0,6699,6699,PRON,PER,i
486,6703,6703,NOM,FAC,school
0,6708,6708,PRON,PER,I
0,6710,6710,PRON,PER,my
354,6710,6711,NOM,PER,my mother
488,6713,6713,PRON,PER,our
489,6713,6718,NOM,FAC,our tiny closet of a kitchen
490,6717,6718,NOM,FAC,a kitchen
354,6725,6725,PRON,PER,she
354,6738,6738,PRON,PER,she
114,6747,6747,PROP,PER,Mom
114,6749,6749,PRON,PER,you
354,6759,6759,PRON,PER,I
486,6763,6763,NOM,FAC,school
0,6766,6766,PRON,PER,I
0,6768,6768,PRON,PER,I
114,6776,6776,PROP,PER,Mom
0,6782,6782,PRON,PER,my
354,6785,6785,PRON,PER,She
0,6791,6791,PRON,PER,I
354,6797,6797,PRON,PER,her
354,6805,6805,PRON,PER,her
491,6812,6814,NOM,PER,a single parent
492,6817,6817,PRON,PER,their
354,6820,6820,PRON,PER,She
0,6826,6826,PRON,PER,I
354,6833,6833,PRON,PER,she
354,6838,6838,PRON,PER,her
493,6838,6839,NOM,PER,her friends
354,6845,6845,PRON,PER,me
354,6850,6850,PRON,PER,she
0,6857,6857,PRON,PER,my
494,6857,6858,NOM,PER,my grandfather
495,6861,6861,PRON,PER,us
354,6864,6864,PRON,PER,I
0,6870,6870,PRON,PER,you
129,6876,6877,PROP,PER,24 Obediently
0,6879,6879,PRON,PER,I
354,6881,6881,PRON,PER,her
0,6894,6894,PRON,PER,my
354,6894,6895,NOM,PER,my mother
0,6900,6900,PRON,PER,I
495,6903,6903,PRON,PER,we
117,6917,6917,PROP,PER,Laura
117,6921,6921,PRON,PER,She
497,6926,6929,NOM,PER,all three of us
495,6929,6929,PRON,PER,us
0,6933,6933,PRON,PER,you
0,6938,6938,PRON,PER,your
354,6945,6945,PRON,PER,she
0,6966,6966,PRON,PER,I
354,6970,6970,PRON,PER,her
0,6974,6974,PRON,PER,I
354,6982,6982,PRON,PER,I
0,6987,6987,PRON,PER,you
354,7001,7001,PRON,PER,I
0,7004,7004,PRON,PER,you
0,7007,7007,PRON,PER,you
0,7010,7010,PRON,PER,your
2282,7010,7011,NOM,PER,your counselor
0,7015,7015,PRON,PER,I
0,7022,7022,PRON,PER,I
0,7025,7025,PRON,PER,I
112,7038,7038,PROP,PER,Brenda
112,7045,7045,PRON,PER,she
0,7049,7049,PRON,PER,I
0,7057,7057,PRON,PER,I
0,7064,7064,PRON,PER,I
341,7066,7066,NOM,GPE,there
0,7073,7073,PRON,PER,I
12,7078,7078,PROP,GPE,Boyer
0,7083,7083,PRON,PER,I
0,7086,7086,PRON,PER,I
499,7096,7098,NOM,FAC,a tire place
500,7100,7101,NOM,FAC,a motel
0,7106,7106,PRON,PER,my
0,7121,7121,PRON,PER,me
114,7124,7124,PRON,PER,I
2283,7127,7128,NOM,FAC,the library
114,7140,7140,PROP,PER,Mom
114,7143,7143,PRON,PER,I
2284,7149,7149,PRON,PER,we
0,7156,7156,PRON,PER,I
0,7159,7159,PRON,PER,my
2255,7163,7163,NOM,PER,Mom
0,7176,7176,PRON,PER,I
0,7183,7183,PRON,PER,I
0,7187,7187,PRON,PER,I
0,7209,7209,PRON,PER,I
114,7211,7211,PROP,PER,Mom
0,7220,7220,PRON,PER,my
2255,7232,7232,NOM,PER,Mom
114,7234,7234,PRON,PER,I
114,7246,7246,PROP,PER,Mom
114,7249,7249,PRON,PER,her
108,7253,7253,PROP,PER,Logan
114,7257,7257,PRON,PER,me
114,7259,7259,PRON,PER,I
108,7265,7265,PRON,PER,you
486,7267,7267,NOM,FAC,school
114,7274,7274,PRON,PER,I
108,7281,7281,PRON,PER,you
117,7283,7283,PROP,PER,Laura
114,7287,7287,PROP,PER,Mom
114,7290,7290,PRON,PER,She
114,7293,7293,PRON,PER,her
501,7299,7299,PRON,PER,us
0,7304,7304,PRON,PER,I
114,7309,7309,PRON,PER,her
0,7319,7319,PRON,PER,me
108,7322,7322,PROP,PER,Logan
108,7330,7330,PRON,PER,you
108,7336,7336,PRON,PER,You
108,7342,7342,PRON,PER,You
108,7346,7346,PRON,PER,your
2288,7346,7349,NOM,FAC,your own landscaping business
0,7355,7355,PRON,PER,I
108,7361,7361,PRON,PER,you
0,7363,7363,PRON,PER,I
117,7365,7365,PROP,PER,Laura
2257,7369,7369,NOM,PER,honey
0,7376,7376,PRON,PER,I
0,7382,7382,PRON,PER,I
0,7397,7397,PRON,PER,I
0,7399,7399,PRON,PER,I
0,7409,7409,PRON,PER,I
0,7418,7418,PRON,PER,my
2290,7418,7419,NOM,PER,my kids
332,7422,7422,NOM,FAC,home
0,7425,7425,PRON,PER,I
0,7427,7427,PRON,PER,I
0,7431,7431,PRON,PER,I
0,7437,7437,PRON,PER,I
108,7445,7445,PRON,PER,you
0,7447,7447,PRON,PER,I
108,7451,7451,PRON,PER,you
0,7464,7464,PRON,PER,I
114,7466,7466,PROP,PER,Mom
0,7471,7471,PRON,PER,I
0,7473,7473,PRON,PER,you
0,7477,7477,PRON,PER,I
0,7479,7479,PRON,PER,I
114,7489,7489,PRON,PER,She
0,7492,7492,PRON,PER,me
108,7497,7497,PROP,PER,Logan
0,7500,7500,PRON,PER,I
0,7502,7502,PRON,PER,my
0,7513,7513,PRON,PER,I
114,7520,7520,PROP,PER,Mom
0,7522,7522,PRON,PER,I
0,7526,7526,PRON,PER,I
0,7530,7530,PRON,PER,I
108,7532,7532,PRON,PER,you
2257,7535,7535,NOM,PER,honey
0,7541,7541,PRON,PER,I
112,7548,7548,PROP,PER,Brenda
0,7551,7551,PRON,PER,I
112,7557,7557,PRON,PER,her
0,7561,7561,PRON,PER,I
120,7566,7566,PROP,PER,Tim
0,7569,7569,PRON,PER,me
0,7574,7574,PRON,PER,I
0,7579,7579,PRON,PER,I
0,7581,7581,PRON,PER,myself
124,7584,7584,PROP,PER,Sage
0,7586,7586,PRON,PER,I
502,7592,7595,NOM,PER,a chick that strange
0,7605,7605,PRON,PER,I
503,7607,7609,NOM,PER,that weird girl
504,7613,7615,NOM,PER,anyone in Boyer
12,7615,7615,PROP,GPE,Boyer
112,7626,7626,PROP,PER,Brenda
112,7637,7637,PRON,PER,She
112,7648,7648,PRON,PER,she
112,7656,7656,PRON,PER,she
112,7663,7663,PROP,PER,Brenda
112,7668,7668,PRON,PER,she
0,7676,7676,PRON,PER,my
505,7676,7677,NOM,PER,my friends
124,7679,7679,PROP,PER,Sage
506,7691,7692,NOM,PER,anyone nearby
0,7697,7697,PRON,PER,I
124,7702,7702,PRON,PER,she
120,7712,7712,PROP,PER,Tim
0,7716,7716,PRON,PER,I
124,7721,7721,PRON,PER,her
2293,7728,7728,PRON,PER,they
110,7730,7730,PROP,PER,Jack
110,7731,7731,PRON,PER,he
25,7737,7740,PROP,FAC,Chuck E. Cheese ’s
120,7744,7744,PROP,PER,Tim
124,7746,7746,PROP,PER,Sage
432,7751,7752,NOM,FAC,the lab
124,7755,7755,PRON,PER,she
0,7758,7758,PRON,PER,me
0,7761,7761,PRON,PER,You
0,7766,7766,PRON,PER,your
108,7769,7769,PROP,PER,Logan
0,7772,7772,PRON,PER,I
124,7776,7776,PRON,PER,she
0,7778,7778,PRON,PER,me
0,7788,7788,PRON,PER,I
0,7792,7792,PRON,PER,my
0,7802,7802,PRON,PER,I
124,7805,7805,PROP,PER,Sage
124,7807,7807,PRON,PER,She
124,7810,7810,PRON,PER,her
124,7818,7818,PRON,PER,She
124,7829,7829,PRON,PER,Her
112,7836,7836,PROP,PER,Brenda
124,7849,7849,PRON,PER,she
508,7854,7856,NOM,PER,a strange guy
124,7862,7862,PRON,PER,she
120,7867,7867,PROP,PER,Tim
110,7869,7869,PROP,PER,Jack
0,7871,7871,PRON,PER,I
124,7875,7875,PRON,PER,her
0,7892,7892,PRON,PER,I
120,7899,7899,PROP,PER,Tim
0,7908,7908,PRON,PER,I
124,7918,7918,PROP,PER,Sage
124,7922,7922,PRON,PER,you
0,7926,7926,PRON,PER,I
0,7938,7938,PRON,PER,I
24,7954,7954,PROP,GPE,Joplin
0,7958,7958,PRON,PER,I
0,7960,7960,PRON,PER,my
0,7964,7964,PRON,PER,me
124,7965,7965,PRON,PER,yours
0,7968,7968,PRON,PER,I
124,7970,7970,PRON,PER,her
0,7971,7971,PRON,PER,my
24,7976,7976,PROP,GPE,Joplin
124,7987,7987,PRON,PER,you
411,7989,7989,NOM,FAC,here
124,7992,7992,PROP,PER,Sage
120,7998,7998,PROP,PER,Tim
124,8001,8001,PRON,PER,me
124,8003,8003,PRON,PER,you
0,8006,8006,PRON,PER,I
0,8009,8009,PRON,PER,my
120,8016,8016,PROP,PER,Tim
0,8019,8019,PRON,PER,me
120,8023,8023,PRON,PER,he
0,8029,8029,PRON,PER,me
120,8034,8034,PRON,PER,he
0,8038,8038,PRON,PER,I
509,8044,8046,NOM,PER,an FBI interrogator
124,8048,8048,PROP,PER,Sage
120,8059,8059,PROP,PER,Tim
120,8067,8067,PRON,PER,He
0,8069,8069,PRON,PER,you
124,8073,8073,PRON,PER,I
0,8077,8077,PRON,PER,you
124,8084,8084,PROP,PER,Sage
0,8088,8088,PRON,PER,me
0,8092,8092,PRON,PER,me
0,8098,8098,PRON,PER,I
0,8101,8101,PRON,PER,I
510,8106,8107,NOM,PER,a butcher
124,8113,8113,PRON,PER,she
0,8116,8116,PRON,PER,me
0,8125,8125,PRON,PER,I
124,8137,8137,PRON,PER,she
0,8153,8153,PRON,PER,I
124,8156,8156,PRON,PER,her
0,8157,8157,PRON,PER,my
124,8171,8171,PROP,PER,Sage
0,8173,8173,PRON,PER,my
0,8177,8177,PRON,PER,me
124,8179,8179,PRON,PER,her
124,8183,8183,PRON,PER,Her
124,8192,8192,PRON,PER,she
124,8200,8200,PRON,PER,I
0,8203,8203,PRON,PER,you
511,8211,8215,NOM,PER,a girl you hardly know
512,8213,8213,PRON,PER,you
512,8218,8218,PRON,PER,you
0,8241,8241,PRON,PER,I
513,8246,8247,NOM,ORG,the team
0,8253,8253,PRON,PER,I
120,8265,8265,PROP,PER,Tim
124,8278,8278,PROP,PER,Sage
0,8281,8281,PRON,PER,me
120,8284,8285,PROP,PER,Tim feng
120,8295,8295,PRON,PER,his
0,8298,8298,PRON,PER,I
0,8302,8302,PRON,PER,my
112,8308,8308,PROP,PER,Brenda
514,8310,8334,NOM,PER,"the last girl who had ever touched me for that long ( except my sister , but she had had me in a headlock )"
0,8317,8317,PRON,PER,me
0,8323,8323,PRON,PER,my
384,8323,8324,NOM,PER,my sister
112,8327,8327,PRON,PER,she
0,8330,8330,PRON,PER,me
0,8336,8336,PRON,PER,I
124,8349,8349,PRON,PER,you
0,8355,8355,PRON,PER,I
124,8369,8369,PRON,PER,she
0,8375,8375,PRON,PER,I
124,8383,8383,PRON,PER,you
124,8386,8386,PRON,PER,I
124,8388,8388,PRON,PER,you
124,8396,8396,PROP,PER,Sage
120,8404,8404,PROP,PER,Tim
516,8414,8417,NOM,PER,a master Japanese chef
108,8423,8423,PROP,PER,Logan
517,8426,8432,NOM,PER,the really tall girl she shouldplay basketball
124,8430,8430,PRON,PER,she
0,8434,8434,PRON,PER,I
124,8445,8445,PROP,PER,Sage
124,8454,8454,PRON,PER,She
0,8456,8456,PRON,PER,me
124,8461,8461,PRON,PER,her
124,8468,8468,PRON,PER,her
0,8471,8471,PRON,PER,my
124,8475,8475,PROP,PER,Sage
108,8477,8477,PROP,PER,Logan
122,8491,8492,PROP,PER,Mr. Elmer
124,8494,8494,PROP,PER,Sage
124,8498,8498,PRON,PER,her
124,8513,8513,PRON,PER,her
0,8523,8523,PRON,PER,I
272,8527,8527,NOM,PER,anyone
0,8530,8530,PRON,PER,me
0,8536,8536,PRON,PER,I
124,8541,8541,PRON,PER,her
0,8550,8550,PRON,PER,I
120,8559,8559,PROP,PER,Tim
120,8563,8563,PRON,PER,his
0,8567,8567,PRON,PER,I
124,8573,8573,PROP,PER,Sage
447,8579,8580,NOM,FAC,the room
124,8588,8588,PRON,PER,she
124,8592,8592,PRON,PER,her
120,8595,8595,PROP,PER,Tim
0,8598,8598,PRON,PER,me
124,8604,8604,PROP,PER,Sage
124,8606,8606,PRON,PER,she
0,8612,8612,PRON,PER,I
0,8617,8617,PRON,PER,I
0,8619,8619,PRON,PER,myself
120,8624,8624,PRON,PER,I
124,8626,8626,PRON,PER,she
0,8632,8632,PRON,PER,you
120,8638,8638,PROP,PER,Tim
120,8645,8645,PRON,PER,his
0,8652,8652,PRON,PER,I
520,8655,8655,PRON,PER,our
521,8655,8657,NOM,PER,our lab partner
0,8661,8661,PRON,PER,my
0,8666,8666,PRON,PER,me
522,8678,8679,NOM,PER,cute girl
0,8684,8684,PRON,PER,me
0,8687,8687,PRON,PER,You
124,8691,8691,PRON,PER,her
120,8696,8696,PROP,PER,Tim
120,8699,8699,PRON,PER,I
120,8707,8707,PROP,PER,Tim
0,8711,8711,PRON,PER,me
120,8714,8714,PRON,PER,I
2295,8720,8721,NOM,FAC,a house
124,8723,8723,PRON,PER,her
124,8726,8726,PRON,PER,her
120,8737,8737,PRON,PER,He
120,8747,8747,PRON,PER,his
120,8753,8753,PRON,PER,he
0,8757,8757,PRON,PER,I
0,8771,8771,PRON,PER,I
124,8775,8775,PROP,PER,Sage
124,8778,8778,PRON,PER,she
0,8783,8783,PRON,PER,I
124,8788,8788,PRON,PER,her
120,8793,8793,PRON,PER,his
523,8797,8798,NOM,PER,a freshman
110,8800,8800,PROP,PER,Jack
524,8811,8814,NOM,FAC,the lobby Coke machine
120,8828,8828,PRON,PER,he
0,8843,8843,PRON,PER,you
2296,8843,8847,NOM,PER,you son of a bitch
2297,8846,8847,NOM,PER,a bitch
110,8851,8851,PROP,PER,Jack
0,8862,8862,PRON,PER,You
0,8864,8864,PRON,PER,you
0,8869,8869,PRON,PER,I
0,8872,8872,PRON,PER,my
0,8876,8876,PRON,PER,my
525,8880,8882,NOM,PER,Most Boyer students
0,8890,8890,PRON,PER,I
124,8892,8892,PROP,PER,Sage
